"ts","mean.r2","sd.r2","mean.rRMSE","sd.rRMSE","num"
103,0.160409123505985,0.145983567610453,0.335837744969878,0.232842270129355,302
102,0.158952569692679,0.145618620471084,0.33504722315469,0.23252761197317,304
101,0.15867814734725,0.14502584837836,0.334220532801341,0.234011412404223,303
100,0.156862442904336,0.144311232767519,0.33505189862214,0.234013220101262,305
99,0.156162210058338,0.143921028549797,0.334097396663392,0.235114128061388,305
98,0.154710900217815,0.143073243674292,0.332271986115078,0.235374389079351,306
97,0.154365743387799,0.142219181307975,0.330399790885184,0.236224346221148,305
96,0.153034617403951,0.141697674959699,0.330449437377474,0.236625200523114,306
95,0.152078364699204,0.140987882014135,0.330572410919458,0.237454629197971,306
94,0.150870763539273,0.14042327316745,0.331221232388566,0.238012262401343,307
93,0.150427182810307,0.13990044378529,0.334222032082063,0.241126770311073,307
92,0.149677704770634,0.139349491806655,0.335038106631006,0.242565150997173,307
91,0.148443858292993,0.138843290004142,0.33466254562838,0.242861754242164,308
90,0.14722517023821,0.138519313308127,0.334707707734684,0.243151708018674,309
89,0.146334366623537,0.137997755772412,0.333960996654361,0.244128305748028,309
88,0.145191590056476,0.137547733452735,0.334220221420377,0.244251546765251,310
87,0.144590025352087,0.13726576175343,0.327834812162687,0.228011490610756,310
86,0.144309899907039,0.136714977298968,0.328570171766991,0.228505144191731,309
85,0.144392403583602,0.135988569716084,0.328754681373064,0.229766892397286,307
84,0.144024929935089,0.135108747320493,0.328175258995588,0.231191518653894,306
83,0.143295512464234,0.134468457322439,0.327864085475293,0.230690206830171,306
82,0.142794220426996,0.133862370559664,0.329285264370552,0.23225714486535,305
81,0.141579869864455,0.133104236143838,0.328737653424277,0.232272559262554,306
80,0.14046714471799,0.131457839188458,0.330220423711311,0.233481525859534,306
79,0.139833072854758,0.130368128149057,0.330347025566988,0.234474817333701,305
78,0.138781054468779,0.12917485703499,0.329696489161046,0.234543052737509,305
77,0.139542646588953,0.128682543988357,0.330004714163789,0.236485892412484,302
76,0.13869495637787,0.128001997272456,0.328492987690465,0.236903874798405,302
75,0.1392210616421,0.126951911303134,0.327628522296209,0.236465719105008,299
74,0.138865214420075,0.126327760345772,0.327654515925512,0.237760349926132,298
73,0.138036176486989,0.125817456064066,0.327947983535463,0.238483902014289,298
72,0.137598175638023,0.125212850286704,0.328898448803688,0.239856287046082,297
71,0.136236759544345,0.124681128004235,0.32785941770398,0.240704357955092,298
70,0.134957581826116,0.124095503706846,0.328378554239058,0.241390067642498,299
69,0.133500412925128,0.123736920293434,0.326860194470526,0.241623965081881,301
68,0.132028488519795,0.123327277761707,0.325062580937478,0.241353315576373,303
67,0.130937402254543,0.122920702243735,0.324183570667315,0.24102519916715,304
